formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C26H28O15	[M + Na]+	C26H28NaO15+	Shikimates and Phenylpropanoids	0.992	Flavonoids	0.957	Flavones	0.986	Phenylpropanoids and polyketides	0.940	Flavonoids	0.852	Flavonoid glycosides	0.918	Flavonoid C-glycosides	0.925	Flavonoid 8-C-glycosides	0.740	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Dialkyl ethers; Benzenediols; Hexoses; Monosaccharides; Flavones; Secondary alcohols; Flavonoid C-glycosides; Oxanes; Glycosyl compounds; C-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid 8-C-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	603.132	424	7.062	803426303137471588	803421790301229823	1707	
1	C26H28O15	[M + Na]+	C26H28NaO15+	Shikimates and Phenylpropanoids	0.992	Flavonoids	0.957	Flavones	0.986	Phenylpropanoids and polyketides	0.940	Flavonoids	0.852	Flavonoid glycosides	0.918	Flavonoid C-glycosides	0.925	Flavonoid 8-C-glycosides	0.740	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Dialkyl ethers; Benzenediols; Hexoses; Monosaccharides; Flavones; Secondary alcohols; Flavonoid C-glycosides; Oxanes; Glycosyl compounds; C-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid 8-C-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	603.132	424	7.062	803426315854601418	803421222952915687	1707	
1	C16H18O8	[M + Na]+	C16H18NaO8+	Shikimates and Phenylpropanoids	0.994	Phenylpropanoids (C6-C3)	0.999	Cinnamic acids and derivatives	1.000	Phenylpropanoids and polyketides	0.992	Cinnamic acids and derivatives	0.997	Hydroxycinnamic acids and derivatives	0.988	Hydroxycinnamic acid esters	0.982	Coumaric acid esters	0.988	Organic compounds; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Coumaric acid esters; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Cyclic alcohols and derivatives; Alpha hydroxy acids and derivatives; Hydroxycinnamic acids and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cyclitols and derivatives; Quinic acids and derivatives; Cyclohexanols; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	361.089	424	7.062	803426321558854891	803421222990664427	1746	
1	C9H6O2	[M + H]+	C9H7O2+	Shikimates and Phenylpropanoids	0.587	Coumarins	0.496	Chromones	0.368	Organoheterocyclic compounds	0.649	Benzopyrans	0.465	1-benzopyrans	0.514			1-benzopyrans	0.514	Organic compounds; Organoheterocyclic compounds; Phenols; Organooxygen compounds; Carbonyl compounds; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	147.044	425	7.076	803426247659412141	803421223099716343	1749	
1	C9H6O2	[M + H]+	C9H7O2+	Shikimates and Phenylpropanoids	0.587	Coumarins	0.496	Chromones	0.368	Organoheterocyclic compounds	0.649	Benzopyrans	0.465	1-benzopyrans	0.514			1-benzopyrans	0.514	Organic compounds; Organoheterocyclic compounds; Phenols; Organooxygen compounds; Carbonyl compounds; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	147.044	425	7.076	803426308380351634	803421790448030479	1749	
1	C22H18O10	[M + H]+	C22H19O10+	Shikimates and Phenylpropanoids	1.000	Flavonoids	1.000	Flavan-3-ols	0.999	Phenylpropanoids and polyketides	0.999	Flavonoids	1.000	Flavans	1.000	Flavan-3-ols	1.000	Catechin gallates	0.996	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Flavonoids; Flavans; Pyrogallols and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzenediols; Benzenetriols and derivatives; Benzoic acid esters; Catechins; Catechin gallates; Epigallocatechins; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Galloyl esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	443.097	425	7.076	803426216114051547	803421790481584915	1865	
1	C22H18O10	[M + H]+	C22H19O10+	Shikimates and Phenylpropanoids	1.000	Flavonoids	1.000	Flavan-3-ols	0.999	Phenylpropanoids and polyketides	0.999	Flavonoids	1.000	Flavans	1.000	Flavan-3-ols	1.000	Catechin gallates	0.996	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Flavonoids; Flavans; Pyrogallols and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzenediols; Benzenetriols and derivatives; Benzoic acid esters; Catechins; Catechin gallates; Epigallocatechins; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Galloyl esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	443.097	425	7.076	803426285802413010	803421223133270779	1865	
1	C22H18O10	[M + Na]+	C22H18NaO10+	Shikimates and Phenylpropanoids	1.000	Flavonoids	1.000	Flavan-3-ols	0.998	Phenylpropanoids and polyketides	0.996	Flavonoids	1.000	Flavans	1.000	Flavan-3-ols	1.000	Catechin gallates	0.997	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Flavonoids; Flavans; Pyrogallols and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzenediols; Benzenetriols and derivatives; Benzoic acid esters; Catechins; Catechin gallates; Epigallocatechins; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Galloyl esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	465.079	425	7.081	803425975210006902	803421223166825215	1866	
1	C22H18O10	[M + Na]+	C22H18NaO10+	Shikimates and Phenylpropanoids	1.000	Flavonoids	1.000	Flavan-3-ols	0.998	Phenylpropanoids and polyketides	0.996	Flavonoids	1.000	Flavans	1.000	Flavan-3-ols	1.000	Catechin gallates	0.997	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Flavonoids; Flavans; Pyrogallols and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzenediols; Benzenetriols and derivatives; Benzoic acid esters; Catechins; Catechin gallates; Epigallocatechins; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Galloyl esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	465.079	425	7.081	803425980746488193	803421790519333655	1866	
1	C7H6O2	[M + H]+	C7H7O2+	Polyketides	0.419	Cyclic polyketides	0.342	4-pyrone derivatives	0.146	Benzenoids	0.424	Phenols	0.533	1-hydroxy-2-unsubstituted benzenoids	0.558			1-hydroxy-2-unsubstituted benzenoids	0.558	Organic compounds; Phenols; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	123.044	426	7.092	803425969841297771	803421223238128391	1861	
1	C7H6O2	[M + H]+	C7H7O2+	Polyketides	0.419	Cyclic polyketides	0.342	4-pyrone derivatives	0.146	Benzenoids	0.424	Phenols	0.533	1-hydroxy-2-unsubstituted benzenoids	0.558			1-hydroxy-2-unsubstituted benzenoids	0.558	Organic compounds; Phenols; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	123.044	426	7.092	803426280886688687	803421790590636831	1861	
1	C25H31N3O4	[M + H]+	C25H32N3O4+	Alkaloids	0.997	Ornithine alkaloids	1.000	Polyamines	1.000	Phenylpropanoids and polyketides	0.989	Cinnamic acids and derivatives	0.994	Hydroxycinnamic acids and derivatives	0.982	Coumaric acids and derivatives	0.861	Coumaric acids and derivatives	0.861	Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Dialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Secondary amines; Cinnamic acid amides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	438.238	426	7.094	803426317804952789	803421223271682827	1662	
1	C25H31N3O4	[M + H]+	C25H32N3O4+	Alkaloids	0.997	Ornithine alkaloids	1.000	Polyamines	1.000	Phenylpropanoids and polyketides	0.989	Cinnamic acids and derivatives	0.994	Hydroxycinnamic acids and derivatives	0.982	Coumaric acids and derivatives	0.861	Coumaric acids and derivatives	0.861	Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Dialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Secondary amines; Cinnamic acid amides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	438.238	426	7.094	803426365863288474	803421790628385571	1662	
1	C19H34N6O11	[M + K]+	C19H34KN6O11+	Carbohydrates	0.999	Aminosugars and aminoglycosides	0.939	Aminoglycosides	0.978	Organic oxygen compounds	1.000	Organooxygen compounds	0.998	Carbohydrates and carbohydrate conjugates	0.982	Aminosaccharides	0.986	4,6-disubstituted 2-deoxystreptamines	0.832	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Monoalkylamines; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Aminocyclitol glycosides; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Amines; Primary amines; Alkanolamines; Cyclitols and derivatives; Aminocyclitols and derivatives; Cyclohexanols; Cyclohexylamines; Aminosaccharides; 4,6-disubstituted 2-deoxystreptamines; 2-deoxystreptamine aminoglycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	561.194	426	7.099	803426330513694042	803421223200379651	1770	
1	C19H34N6O11	[M + K]+	C19H34KN6O11+	Carbohydrates	0.999	Aminosugars and aminoglycosides	0.939	Aminoglycosides	0.978	Organic oxygen compounds	1.000	Organooxygen compounds	0.998	Carbohydrates and carbohydrate conjugates	0.982	Aminosaccharides	0.986	4,6-disubstituted 2-deoxystreptamines	0.832	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Monoalkylamines; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Aminocyclitol glycosides; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Amines; Primary amines; Alkanolamines; Cyclitols and derivatives; Aminocyclitols and derivatives; Cyclohexanols; Cyclohexylamines; Aminosaccharides; 4,6-disubstituted 2-deoxystreptamines; 2-deoxystreptamine aminoglycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	561.194	426	7.099	803426373593390812	803421790552888091	1770	
1	C14H6O8	[M + H]+	C14H7O8+	Shikimates and Phenylpropanoids	0.998	Phenolic acids (C6-C1)	0.908	Gallotannins	0.980	Phenylpropanoids and polyketides	0.968	Tannins	0.988	Hydrolyzable tannins	0.996			Hydrolyzable tannins	0.996	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Coumarins and derivatives; Ellagic acids and derivatives; Tannins; Phenylpropanoids and polyketides; Organooxygen compounds; Pyranones and derivatives; Hydrolyzable tannins; Isocoumarins and derivatives; Polyols; Benzenoids; 7,8-dihydroxycoumarins; Hydroxycoumarins; 1-benzopyrans; 2-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	303.013	427	7.109	803426366047837863	803421223309431567	1774	
1	C14H6O8	[M + H]+	C14H7O8+	Shikimates and Phenylpropanoids	0.998	Phenolic acids (C6-C1)	0.908	Gallotannins	0.980	Phenylpropanoids and polyketides	0.968	Tannins	0.988	Hydrolyzable tannins	0.996			Hydrolyzable tannins	0.996	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Coumarins and derivatives; Ellagic acids and derivatives; Tannins; Phenylpropanoids and polyketides; Organooxygen compounds; Pyranones and derivatives; Hydrolyzable tannins; Isocoumarins and derivatives; Polyols; Benzenoids; 7,8-dihydroxycoumarins; Hydroxycoumarins; 1-benzopyrans; 2-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	303.013	427	7.109	803426390806814587	803421790661940007	1774	
1	C29H36O19	[M + Na]+	C29H36NaO19+	Terpenoids	0.352	Monoterpenoids	0.768	Secoiridoid monoterpenoids	0.724	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.999	Glycosyl compounds	0.988	Phenolic glycosides	0.740	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Vinylogous esters; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities	711.172	427	7.111	803426422176014445	803421790699688747	1760	
