formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C4H8O5	[M - H]-	C4H7O5-	Carbohydrates	0.651	Saccharides	0.837	Monosaccharides	0.907	Organic acids and derivatives	0.993	Hydroxy acids and derivatives	0.994	Beta hydroxy acids and derivatives	0.926			Beta hydroxy acids and derivatives	0.926	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	135.030	42	0.697	757860217720293069	757859803658578947	3196	
1	C10H17N3O6S	[M - H]-	C10H16N3O6S-	Amino acids and Peptides	0.914	Small peptides	0.988	Tripeptides	0.990	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.999	Peptides	0.996	Gamma-glutamyl peptides	0.991	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Thiols; Gamma-glutamyl peptides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	306.076	42	0.705	757860248573607188	757859803738270728	2373	
1	C6H9ClO7	[M - H]-	C6H8ClO7-	Carbohydrates	0.930	Saccharides	0.928	Monosaccharides	0.854	Organic acids and derivatives	0.981	Hydroxy acids and derivatives	0.568	Beta hydroxy acids and derivatives	0.601			Beta hydroxy acids and derivatives	0.601	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy acids and derivatives; Alkyl chlorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organochlorides; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	226.996	45	0.748	757860229187525772	757859804795235406	3683	
1	C11H21NO9S3	[M - H]-	C11H20NO9S3-	Amino acids and Peptides	0.998	Amino acid glycosides	0.986	Glucosinolates	0.897	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.825	Glycosyl compounds	0.577	Glycosyl compounds	0.577	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organic sulfuric acids and derivatives; Monosaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; Polyols; Sulfenyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	406.031	48	0.792	757860257914327587	757859803813768205	3608	
1	C3H6O4	[M - H]-	C3H5O4-	Carbohydrates	0.738	Saccharides	0.862	Monosaccharides	0.949	Organic acids and derivatives	0.995	Hydroxy acids and derivatives	0.994	Beta hydroxy acids and derivatives	0.907			Beta hydroxy acids and derivatives	0.907	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Sugar acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; 1,2-diols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	105.019	48	0.802	757860218802423867	757859803889265682	2793	
1	C3H7N3O3	[M - H]-	C3H6N3O3-	Alkaloids	0.689	Pseudoalkaloids (transamidation)	0.534	Purine alkaloids	0.467	Organic acids and derivatives	0.964	Organic carbonic acids and derivatives	0.787	Ureas	0.718			Ureas	0.718	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	132.041	48	0.802	757860218177472376	757859803968957463	2779	
1	C5H8O5	[M + H2O - H]-	C5H9O6-	Fatty acids	0.649	Fatty Acids and Conjugates	0.673	Hydroxy fatty acids	0.771	Organic acids and derivatives	0.996	Hydroxy acids and derivatives	0.992	Beta hydroxy acids and derivatives	0.944			Beta hydroxy acids and derivatives	0.944	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; 1,2-diols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165.040	48	0.802	757860225387484381	757859804040260636	2795	
1	C4H8N4O4	[M - H]-	C4H7N4O4-	Amino acids and Peptides	0.289	Small peptides	0.419	Aminoacids	0.403	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.953	Amino acids, peptides, and analogues	0.788	Amino acids and derivatives	0.781	Alpha amino acids and derivatives	0.766	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Ureas; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	175.047	48	0.802	757860225500730684	757859804119952417	2786	
1	C9H13NO8	[M - H]-	C9H12NO8-	Carbohydrates	0.975	Aminosugars and aminoglycosides	0.720	Aminosugars	0.788	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.989	Amino acids, peptides, and analogues	0.522	Amino acids and derivatives	0.527	Alpha amino acids and derivatives	0.603	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	262.056	48	0.802	757860223378411834	757859804195449894	2796	
1	C12H20O12	[M - H]-	C12H19O12-	Carbohydrates	0.980	Saccharides	0.997	Disaccharides	0.984	Lipids and lipid-like molecules	0.752	Fatty Acyls	0.725	Fatty acyl glycosides	0.523			Fatty acyl glycosides	0.523	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrans; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Glucuronides; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Disaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; O-glucuronides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	355.088	48	0.802	757860250314244511	757859804266753067	2797	
1	C7H14Cl2N2O5	[M - H]-	C7H13Cl2N2O5-	Amino acids and Peptides	0.539	Small peptides	0.868	Halogenated fatty acids	0.164	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.942	Amino acids and derivatives	0.940	N-acyl-alpha amino acids	0.611	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	275.021	49	0.821	757860251085996880	757859804417748021	2534	
1	C9H16N2O5S	[M - H]-	C9H15N2O5S-	Amino acids and Peptides	0.993	Small peptides	0.998	Dipeptides	0.987	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	1.000	Peptides	0.936	Gamma-glutamyl amino acids	0.998	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Gamma-glutamyl amino acids; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	263.070	49	0.824	757860231595057616	757859804493245498	2897	
1	C9H4ClF3N2O6	[M - H]-	C9H3ClF3N2O6-	Alkaloids	0.056	Nucleosides	0.015	Pyrimidine nucleosides	0.031	Organohalogen compounds	1.000	Aryl halides	0.967	Aryl chlorides	0.987			Aryl chlorides	0.987	Organic compounds; Organoheterocyclic compounds; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Aryl chlorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Diazines; Organochlorides; Organofluorides; Carbonyl compounds; Aryl halides; Alkyl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	326.964	50	0.827	757860249706070055	757859804572937279	2498	
1	C3H4N4O4Se	[M - H]-	C3H3N4O4Se-	Alkaloids	0.534	Small peptides	0.032	Purine alkaloids	0.019	Organometallic compounds	0.968	Organometalloid compounds	0.968	Organoselenium compounds	0.695			Organoselenium compounds	0.695	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Organometalloid compounds; Organoselenium compounds; Organic salts; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	232.939	50	0.831	757860250897253103	757859804648434756	2865	
1	C9H9NO8Se	[M - H]-	C9H8NO8Se-	Amino acids and Peptides	0.397	Small peptides	0.229	Aminoacids	0.143	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.898	Amino acids and derivatives	0.897	Alpha amino acids and derivatives	0.901	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organometallic compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Organometalloid compounds; Secondary carboxylic acid amides; Carbonyl compounds; Organoselenium compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	331.947	50	0.833	757860266487489416	757859804719737929	2958	
1	C8H10O11Si	[M - H]-	C8H9O11Si-	Fatty acids	0.816	Fatty Acids and Conjugates	0.663	Dicarboxylic acids	0.471	Organic acids and derivatives	0.998	Hydroxy acids and derivatives	0.942	Beta hydroxy acids and derivatives	0.957			Beta hydroxy acids and derivatives	0.957	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organohalogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	308.991	50	0.834	757860255058004836	757859804866538579	2947	
1	C6H3ClN2O5	[M - H]-	C6H2ClN2O5-	Amino acids and Peptides	0.239	Peptide alkaloids	0.104	Pyrazine and Piperazine alkaloids	0.041	Organohalogen compounds	1.000	Aryl halides	0.990	Aryl chlorides	0.988			Aryl chlorides	0.988	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl chlorides; Carboxylic acid derivatives; Organochlorides; Carbonyl compounds; Aryl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	216.966	50	0.835	757860250066780415	757859804937841752	2959	
1	C9H8BClF2N2O4	[M - H]-	C9H7BClF2N2O4-	Amino acids and Peptides	0.145	Small peptides	0.502	Aminoacids	0.483	Organoheterocyclic compounds	0.927	Heteroaromatic compounds	0.865					Heteroaromatic compounds	0.865	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Boronic acid derivatives; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organometalloid compounds; Organochlorides; Organofluorides; Carbonyl compounds; Alkyl halides; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	290.021	50	0.835	757860238851207352	757859805009144925	2950	
1	C9H10FNO4SSe	[M - H]-	C9H9FNO4SSe-	Amino acids and Peptides	0.941	Small peptides	0.917	Aminoacids	0.736	Organic acids and derivatives	0.990	Carboxylic acids and derivatives	0.985	Amino acids, peptides, and analogues	0.969	Amino acids and derivatives	0.968	Alpha amino acids and derivatives	0.969	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Halobenzenes; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organometallic compounds; Aryl fluorides; Fluorobenzenes; Carboxylic acids; Organometalloid compounds; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organoselenium compounds; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	319.947	50	0.835	757860256781864766	757859805080448098	2982	
